LANG,complexityoflanguages,costoflanguages
lang1105gen1mutoff104gen2mutoff21gen3mutoff3gen6rcoff887gen10rcoff83,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff3gen6rcoff887gen7rcoff437,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen10rcoff195,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen4rcoff177,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen4rcoff177gen7rcoff518,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen4rcoff177gen9rcoff285,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen3mutoff5gen7rcoff313,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5mutoff0gen8rcoff20,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5rcoff341,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5rcoff341gen6rcoff346,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5rcoff341gen6rcoff346gen11rcoff206,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff21gen5rcoff341gen6rcoff346gen12rcoff25,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff3gen10rcoff177,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff3gen14rcoff48,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff3gen6rcoff642,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff3gen9rcoff283,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen4rcoff276,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen4rcoff276gen10rcoff120,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff31gen4rcoff276gen27rcoff0,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen4mutoff1gen13rcoff64,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen4mutoff1gen6rcoff879,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen4mutoff1gen6rcoff879gen13rcoff50,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen6rcoff54,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen6rcoff747,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen6rcoff747gen7rcoff288,1,4.776119402985076
lang1105gen1mutoff104gen2mutoff4gen3mutoff2gen6rcoff747gen8rcoff164,1,4.776119402985076
lang1105gen1mutoff104gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff104gen5mutoff0gen9rcoff108,1,4.776119402985076
lang1105gen1mutoff104gen7rcoff433,1,4.776119402985076
lang1105gen1mutoff104gen7rcoff433gen8rcoff6,1,4.776119402985076
lang1105gen1mutoff111,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff4,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff4gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff4gen4mutoff0gen5rcoff156,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff4gen6rcoff974,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff4gen9rcoff14,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff5gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen3mutoff5gen5mutoff0gen13rcoff91,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0gen6rcoff180,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0gen6rcoff180gen7rcoff6,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0gen6rcoff180gen8rcoff116,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0gen6rcoff180gen8rcoff116gen11rcoff186,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen4mutoff0gen9rcoff176,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen5rcoff51,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen6rcoff700,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff25gen8rcoff63,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff0gen4rcoff90,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff0gen4rcoff90gen6rcoff60,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1gen4mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1gen4mutoff1gen8rcoff320,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1gen5rcoff53,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen3mutoff1gen8rcoff482,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff32gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff5,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff5gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff5gen3mutoff1gen4rcoff293,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff5gen3mutoff1gen4rcoff40,1,4.776119402985076
lang1105gen1mutoff111gen2mutoff5gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen4rcoff148,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen4rcoff148gen7rcoff660,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen4rcoff148gen7rcoff660gen8rcoff392,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen5rcoff93,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen5rcoff93gen11rcoff109,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen5rcoff93gen8rcoff190,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff2gen5rcoff93gen8rcoff190gen10rcoff197,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff3gen7rcoff91,1,4.776119402985076
lang1105gen1mutoff111gen3mutoff3gen7rcoff91gen8rcoff384,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen5rcoff39,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen5rcoff39gen13rcoff2,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen5rcoff39gen6rcoff690,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen5rcoff39gen8rcoff81,1,4.776119402985076
lang1105gen1mutoff111gen3rcoff90gen5rcoff39gen8rcoff81gen16rcoff2,1,4.776119402985076
lang1105gen1mutoff111gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff111gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff111gen9rcoff295,1,4.776119402985076
lang1105gen1mutoff116,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff12,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff12gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff12gen4mutoff0gen19rcoff9,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff12gen4mutoff0gen6rcoff803,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff1gen6rcoff733,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff3gen6rcoff431,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff3gen9rcoff25,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen3mutoff3gen9rcoff25gen11rcoff69,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff121,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260gen12rcoff145,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260gen12rcoff145gen17rcoff29,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260gen5mutoff0gen6rcoff972,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen4rcoff260gen5mutoff0gen6rcoff972gen7rcoff543,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff22gen8rcoff328,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27gen3mutoff1gen9rcoff294,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27gen3mutoff1gen9rcoff294gen11rcoff63,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27gen4rcoff1,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff27gen4rcoff1gen6rcoff348,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff3,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff3gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff3gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff116gen2mutoff3gen4mutoff0gen6rcoff836,1,4.776119402985076
lang1105gen1mutoff116gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff116gen4rcoff42,1,4.776119402985076
lang1105gen1mutoff116gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff116gen5mutoff0gen6rcoff459,1,4.776119402985076
lang1105gen1mutoff116gen5rcoff244,1,4.776119402985076
lang1105gen1mutoff116gen9rcoff33,1,4.776119402985076
lang1105gen1mutoff12,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff0gen3rcoff160,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff0gen9rcoff160,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff0gen9rcoff273,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff31,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff31gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff31gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff1,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff1gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff1gen4mutoff0gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff1gen4mutoff0gen5mutoff0gen22rcoff1,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff1gen4mutoff0gen5mutoff0gen8rcoff313,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff87,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen3rcoff87gen7rcoff731,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen5mutoff0gen9rcoff208,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff32gen6rcoff820,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff0gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff0gen7rcoff277,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff0gen7rcoff277gen9rcoff184,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3mutoff5gen4rcoff122,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138gen4mutoff1gen7rcoff222,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138gen5rcoff247,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138gen5rcoff247gen7rcoff653,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen3rcoff138gen5rcoff247gen7rcoff653gen8rcoff93,1,4.776119402985076
lang1105gen1mutoff12gen2mutoff8gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff12gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff12gen4rcoff138,1,4.776119402985076
lang1105gen1mutoff12gen4rcoff138gen11rcoff50,1,4.776119402985076
lang1105gen1mutoff12gen8rcoff256,1,4.776119402985076
lang1105gen1mutoff2,1,4.776119402985076
lang1105gen1mutoff24,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff15,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff15gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff15gen5mutoff0gen11rcoff80,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff15gen9rcoff281,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1gen11rcoff190,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1gen7rcoff382,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1gen7rcoff382gen10rcoff98,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen3mutoff3gen4mutoff1gen7rcoff382gen8rcoff484,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff19gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen3mutoff2gen5rcoff127,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen3mutoff5gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen3mutoff5gen4mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen5rcoff57,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen5rcoff57gen7rcoff657,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen5rcoff57gen9rcoff288,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff21gen8rcoff456,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen4mutoff1gen9rcoff159,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen4mutoff1gen9rcoff331,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen5mutoff0gen6rcoff619,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen5mutoff0gen8rcoff317,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff8gen7rcoff9,1,4.776119402985076
lang1105gen1mutoff24gen2mutoff9,1,4.776119402985076
lang1105gen1mutoff24gen6rcoff417,1,4.776119402985076
lang1105gen1mutoff27,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff1gen5mutoff0gen6rcoff93,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff1gen5mutoff0gen6rcoff93gen26rcoff4,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff4,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff4gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff4gen4mutoff1gen11rcoff0,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff5gen6rcoff567,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3mutoff5gen6rcoff567gen7rcoff439,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen3rcoff97,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff11gen6rcoff151,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff1gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff1gen4mutoff1gen8rcoff399,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff1gen8rcoff100,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2gen5rcoff17,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2gen5rcoff17gen6rcoff461,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2gen5rcoff17gen6rcoff461gen13rcoff34,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2gen5rcoff17gen6rcoff461gen9rcoff202,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff2gen5rcoff17gen6rcoff851,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen7rcoff125,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff18gen8rcoff213,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff19,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff19gen13rcoff33,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff2,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff23,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff23gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff23gen4mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff23gen4mutoff1gen5mutoff0gen7rcoff705,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff23gen4mutoff1gen5mutoff0gen7rcoff705gen8rcoff383,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff2gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff6,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff6gen3mutoff2,1,4.776119402985076
lang1105gen1mutoff27gen2mutoff6gen3mutoff2gen11rcoff171,1,4.776119402985076
lang1105gen1mutoff27gen3mutoff4,1,4.776119402985076
lang1105gen1mutoff27gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff27gen4mutoff1gen11rcoff183,1,4.776119402985076
lang1105gen1mutoff27gen4mutoff1gen7rcoff619,1,4.776119402985076
lang1105gen1mutoff27gen4mutoff1gen9rcoff215,1,4.776119402985076
lang1105gen1mutoff27gen4rcoff29,1,4.776119402985076
lang1105gen1mutoff27gen4rcoff64,1,4.776119402985076
lang1105gen1mutoff27gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff27gen5mutoff0gen7rcoff348,1,4.776119402985076
lang1105gen1mutoff27gen6rcoff407,1,4.776119402985076
lang1105gen1mutoff27gen6rcoff407gen11rcoff193,1,4.776119402985076
lang1105gen1mutoff27gen6rcoff407gen7rcoff140,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff13,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff13gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff13gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff13gen4mutoff1gen9rcoff127,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen3mutoff0gen6rcoff384,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen3mutoff0gen6rcoff384gen10rcoff199,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen3mutoff0gen6rcoff384gen10rcoff199gen21rcoff13,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen3mutoff0gen6rcoff384gen15rcoff31,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen12rcoff41,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen13rcoff82,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327gen10rcoff247,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327gen8rcoff206,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327gen8rcoff285,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327gen8rcoff285gen12rcoff23,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen4mutoff1gen6rcoff327gen8rcoff329,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen5rcoff108,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen5rcoff108gen7rcoff361,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen5rcoff108gen7rcoff361gen9rcoff279,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff16gen5rcoff108gen8rcoff3,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff3gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff3gen4mutoff1gen10rcoff103,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff3gen4mutoff1gen6rcoff721,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff3gen8rcoff154,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen3rcoff22,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen4mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen4mutoff0gen6rcoff385,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen4mutoff0gen6rcoff385gen8rcoff67,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff1gen4mutoff0gen7rcoff371,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff29,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff29gen7rcoff357,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff3gen10rcoff290,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5gen4rcoff251,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5gen4rcoff251gen7rcoff474,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5gen6rcoff138,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5gen6rcoff138gen14rcoff56,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff2gen3mutoff5gen6rcoff38,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff31,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff31gen3mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff31gen9rcoff154,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5gen13rcoff73,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5gen4mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5gen4rcoff91,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5gen4rcoff91gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen2mutoff5gen4rcoff91gen5mutoff0gen6rcoff411,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff1,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff1gen5mutoff0,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff1gen5mutoff0gen20rcoff13,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff3,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff4,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff4gen4rcoff6,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff4gen4rcoff6gen9rcoff289,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff4gen8rcoff36,1,4.776119402985076
lang1105gen1mutoff2gen3mutoff4gen8rcoff36gen9rcoff130,1,4.776119402985076
lang1105gen1mutoff32,1,4.776119402985076
lang1105gen1mutoff32gen2mutoff0,1,4.776119402985076
lang1105gen1mutoff32gen2mutoff0gen3mutoff3,1,4.776119402985076
