"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3205",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.933791281517855
"fl3206",20,2.5752882189506,2.11635207558268,"Haspel-ok",1.67835058743958
"fl3207",2,4.19213973799127,3.68451044145745,"Haspel-ok",0.767026824915523
"fl3208",7,2.66419981498612,2.26782659141515,"Haspel-ok",1.37682763973332
"fl3209",14,1.99653379549393,1.64817486499024,"Haspel-ok",1.01019956122325
"fl321",8,2.63736263736264,2.0531027064974,"Haspel-ok",1.42600908344347
"fl3210",3,4.36363636363636,3.65456821026283,"Haspel-ok",1.7513798899541
"fl3211",1,4.77611940298508,4.0268792520556,"Haspel-ok",0.0135629519100397
"fl3212",6,2.71954674220963,1.85224193483642,"Haspel-ok",1.32935357166292
"fl3213",8,2.94428352359857,2.29780534962176,"Haspel-ok",1.73224699588477
"fl3214",17,3.08571428571429,2.45713933206877,"Haspel-ok",2.15145008603572
"fl3215",16,3.18314114136242,2.25175537581903,"Haspel-ok",2.23380022556999
"fl3216",9,3.12703583061889,2.85566545333977,"Haspel-ok",1.97360413675641
"fl3217",3,4.2809364548495,2.93703136764951,"Haspel-ok",1.71359198938614
"fl3218",7,3.51970669110908,2.18399465196463,"Haspel-ok",2.2289905952358
"fl3219",7,2.99065420560748,2.54822938631196,"Haspel-ok",1.70202457457569
"fl322",8,2.77256317689531,2.3108366836067,"Haspel-ok",1.56088068540098
"fl3220",12,3.17588678551737,2.33975722053111,"Haspel-ok",2.13933741535872
"fl3221",25,2.81869341815513,2.32384436855345,"Haspel-ok",1.9625222592074
"fl3222",13,2.32758620689655,1.7721646132825,"Haspel-ok",1.31809275544263
"fl3223",14,2.84947264967977,2.26309864125432,"Haspel-ok",1.86278174281546
"fl3224",6,3.335263462652,2.78792102206736,"Haspel-ok",1.94045207618901
"fl3225",13,3.03613314708906,2.52723448400727,"Haspel-ok",2.02650309853397
"fl3226",2,9.6,8.7527352297593,"Haspel-ok",1.53290316084072
"fl3227",18,2.6753988713161,2.06686802076013,"Haspel-ok",1.75483607319882
"fl3228",4,3.22147651006712,2.84871591971801,"Haspel-ok",1.43634126401298
"fl3229",9,2.20099350401223,1.59030353761326,"Haspel-ok",1.048814034314
"fl323",14,2.85805017465862,2.20194226458426,"Haspel-ok",1.87135460232733
"fl3230",6,3.05084745762712,2.46519285142857,"Haspel-ok",1.6582047807116
"fl3231",5,2.47955230305639,2.05146940377903,"Haspel-ok",0.946741977076746
"fl3232",8,5.91072344792201,5.07860908914942,"Haspel-ok",4.69173557377861
"fl3233",7,1.77121771217712,1.70481452249408,"Haspel-ok",0.487195908900166
"fl3234",11,2.17030896759608,1.82752789783101,"Haspel-ok",1.10256272466612
"fl3235",2,3.80952380952381,3.80952380952381,"Haspel-ok",0.60899490183239
"fl3236",19,2.7866473149492,2.0418128626994,"Haspel-ok",1.87857812939585
"fl3237",3,4.92686682063126,3.82055030858477,"Haspel-ok",1.95501425965785
"fl3238",20,1.93961162869009,1.60760537857824,"Haspel-ok",1.04288253884036
"fl3239",2,4.19213973799127,3.68451044145745,"Haspel-ok",0.767026824915523
"fl324",17,2.36679906862074,1.97448338421053,"Haspel-ok",1.43253949982244
"fl3240",10,1.61073825503356,1.51101783840504,"Haspel-ok",0.505544297993619
"fl3241",8,3.07528029898559,2.52493435947958,"Haspel-ok",1.86292841448683
"fl3242",3,3.53591160220995,2.72665483912569,"Haspel-ok",1.25124418193477
"fl3243",8,3.66645448758753,3.46535375026944,"Haspel-ok",2.45277482557235
"fl3244",20,2.61456104727695,2.04436479399748,"Haspel-ok",1.71761559383821
"fl3245",3,5.54913294797688,4.59165053912082,"Haspel-ok",2.10886500944522
"fl3246",12,2.41661422278162,1.92727147309628,"Haspel-ok",1.38033129330715
"fl3247",1,4.77611940298508,4.0268792520556,"Haspel-ok",0.0135629519100397
"fl3248",10,3.96257567418822,3.25491980737855,"Haspel-ok",2.8553063588033
"fl3249",8,7.75235531628533,6.65288490700591,"Haspel-ok",6.52863999764864
"fl325",1,12.3076923076923,12.3076923076923,"Haspel-ok",0.643098046343997
"fl3250",13,2.45961141555761,2.1868270506856,"Haspel-ok",1.45010544437626
"fl3251",8,1.9993057965984,1.78671479488643,"Haspel-ok",0.789364649583041
"fl3252",6,3.70219603642207,2.89000176432383,"Haspel-ok",2.30451021414301
"fl3253",22,1.91978669036774,1.5151772727554,"Haspel-ok",1.04322325308023
"fl3254",9,2.40568007796186,1.96277224737613,"Haspel-ok",1.25328571724339
