"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl1102",10,3.22869955156951,2.02725587742932,"Haspel-ok",1.94537552311626
"fl1103",6,3.05732484076433,3.05732484076433,"Haspel-ok",1.50390082319585
"fl1104",1,5.21739130434783,4.13457337244867,"Haspel-ok",0.089636470245091
"fl1105",11,2.31278859666734,1.67741397262496,"Haspel-ok",1.06631231157407
"fl1106",12,2.1417947446703,1.78822728805856,"Haspel-ok",0.92524371478945
"fl1107",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.931423250272692
"fl1108",19,2.76845435975488,2.1177313420435,"Haspel-ok",1.67292282847366
"fl1109",14,2.98136645962733,2.94551264541496,"Haspel-ok",1.81158006937557
"fl111",22,2.83185840707965,2.01935744006603,"Haspel-ok",1.76548374426297
"fl1110",17,2.69169360177577,1.87758314288769,"Haspel-ok",1.5716997007159
"fl1111",3,3.22147651006712,2.84871591971801,"Haspel-ok",0.909458649961259
"fl1112",20,3.16193961573651,2.44363645283994,"Haspel-ok",2.07758600536234
"fl1113",7,2.88939051918736,2.26765557953214,"Haspel-ok",1.43429808222371
"fl1114",11,2.05714285714286,1.83464833018891,"Haspel-ok",0.810711154312576
"fl1115",6,3.63636363636364,2.91066614005314,"Haspel-ok",2.07899687663705
"fl1116",1,7.05882352941176,5.17602283539486,"Haspel-ok",0.360760930762361
"fl1117",5,3.39823008849558,3.10726854064387,"Haspel-ok",1.69968684555307
"fl1118",10,3.28767123287671,2.25327494328425,"Haspel-ok",2.00430585316477
"fl1119",4,5.35564853556485,3.9239071456584,"Haspel-ok",3.03416426024767
"fl112",13,1.77777777777778,1.72094250451133,"Haspel-ok",0.587060864231886
"fl1120",13,3.76040476579076,2.26150200710065,"Haspel-ok",2.56867763117927
"fl1121",20,2.10731707317073,1.60474118746266,"Haspel-ok",1.02417853287271
"fl1122",7,3.6734693877551,3.0605669227109,"Haspel-ok",2.21562924206413
"fl1123",16,2.33752003733539,1.75254544881243,"Haspel-ok",1.20328942667247
"fl1124",21,2.5614799662027,2.11833039293481,"Haspel-ok",1.48679010332876
"fl1125",13,3.01202719191215,2.40120096070721,"Haspel-ok",1.8204830343337
"fl1126",3,6.07594936708861,5.03786369071343,"Haspel-ok",2.21485321693236
"fl1127",11,1.84793070259865,1.50773562402957,"Haspel-ok",0.601563676148763
"fl1128",18,2.02507910465253,1.61146792873882,"Haspel-ok",0.919358894800367
"fl1129",16,5.04157549234136,4.52605531500684,"Haspel-ok",3.90680927901245
"fl113",9,3.54461538461539,2.43127765588723,"Haspel-ok",2.21644882164517
"fl1130",19,2.87024117998804,2.02836775330412,"Haspel-ok",1.77470964745226
"fl1131",23,2.23906705539359,1.7865786335607,"Haspel-ok",1.18167436102156
"fl1132",13,2.66502159161012,1.96892524487289,"Haspel-ok",1.47362533536433
"fl1133",8,2.52520824199912,1.92831712219998,"Haspel-ok",1.14292788898279
"fl1134",19,2.59588084185858,1.95770488722778,"Haspel-ok",1.50034931309337
"fl1135",12,2.22565687789799,1.92138666226763,"Haspel-ok",1.00909573924434
