"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3448",4,3.85645420460632,3.64153647714294,"artificial",2.03454608184454
"fl3449",2,6,4.52119309262167,"artificial",1.2058668817113
"fl3456",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl350",7,2.84584980237154,2.12387933061408,"artificial",1.55777706036823
"fl3525",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl3535",12,2.75334608030593,2.25952431078943,"artificial",1.71691591086057
"fl3571",6,3.42612419700214,2.51039568918845,"artificial",2.03061015495513
"fl3584",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl3610",5,3.65714285714286,3.0201548272687,"artificial",2.10442466892387
"fl3677",11,2.30861723446894,1.61476411418042,"artificial",1.24078175163654
"fl3682",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl3699",8,2.90982571356403,2.76030258641766,"artificial",1.69786279442343
"fl370",2,6,4.52119309262167,"artificial",1.2058668817113
"fl3710",7,3.27458783399659,2.82278987995302,"artificial",1.98483717728011
"fl3716",3,2.75071633237822,2.16674388328416,"artificial",0.605448152546315
"fl3742",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl3744",5,3.40526160212829,3.03471779118615,"artificial",1.85714709384815
"fl3746",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl3757",4,3.43716433941998,2.26928900115651,"artificial",1.64076507642575
"fl38",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl3802",3,4.05063291139241,2.98593150073614,"artificial",1.59438568144454
"fl3826",7,2.56,1.83184367437984,"artificial",1.27300625109737
"fl3867",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl3917",6,2.66666666666667,2.15102291949926,"artificial",1.27686020433934
"fl392",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl3931",6,3.52833078101072,2.327196355994,"artificial",2.13202260267721
"fl3962",9,2.31790744466801,1.95254456481617,"artificial",1.16559599443069
"fl4006",8,3.30559540889527,2.56697141061301,"artificial",2.09273531121253
"fl4028",4,4.48877805486284,3.16836874389533,"artificial",2.61055981521499
"fl4037",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl409",4,4.41988950276243,3.08222879365809,"artificial",2.5498261612548
"fl4114",2,6,4.52119309262167,"artificial",1.2058668817113
"fl4123",8,3.42144342144342,3.00822649820541,"artificial",2.20831937796022
"fl4143",7,3.09844002151695,2.48923493614553,"artificial",1.80937824927968
"fl4159",6,3.46257889990983,2.2750080869509,"artificial",2.06678435470661
"fl4160",8,2.46680942184154,1.77877178823971,"artificial",1.25579599569814
"fl419",7,3.64903389293633,2.65485639327707,"artificial",2.35780313877806
"fl4200",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl4205",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl4219",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl4234",10,2.84023668639053,2.17382305274052,"artificial",1.73400062256759
"fl4240",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl4287",5,4,2.44326317647751,"artificial",2.44064227545063
"fl430",8,3.22255790533736,2.16262330166091,"artificial",2.009900499879
"fl4311",4,4,3.77102347151691,"artificial",2.16784320430276
"fl4317",5,3.15581854043393,2.19590751037544,"artificial",1.61205989636291
"fl4333",4,3.5621521335807,3.0735477945866,"artificial",1.75871312538165
"fl4349",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl437",8,3,2.5669085946231,"artificial",1.78782370147853
"fl4375",8,3.42144342144342,3.00822649820541,"artificial",2.20831937796022
"fl4382",7,3.41131181522061,2.31167080046368,"artificial",2.12102017552463
"fl4392",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl4418",5,3.65714285714286,2.74645983784172,"artificial",2.10442466892387
"fl4419",8,4,3.09316330145236,"artificial",2.78556040233831
"fl4448",7,3.72694920737625,2.94927102097438,"artificial",2.43539598291806
"fl4469",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl4475",4,3.7914691943128,2.76028978196247,"artificial",1.9739040742692
"fl4491",5,4.4104134762634,2.73516950597033,"artificial",2.84244106026443
"fl4498",6,2.5065274151436,2.4237787252751,"artificial",1.11788651365596
"fl4533",11,2.70634299138606,1.96204548019864,"artificial",1.63833482346232
"fl4537",8,2.12467724087053,1.89902343125551,"artificial",0.91440784238388
"fl4552",9,2.35006119951041,2.14337369019912,"artificial",1.19771796691383
"fl462",5,3.53482663393679,3.00156121013968,"artificial",1.98437119110692
"fl4648",13,2.28209191759113,1.71410296687903,"artificial",1.27260338204944
"fl4664",8,3,2.25553784489872,"artificial",1.78782370147853
"fl4685",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl4694",4,4.06205923836389,2.78594018977586,"artificial",2.22514754736719
"fl4698",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl472",6,3,2.26346241048273,"artificial",1.60773388334174
"fl4745",5,4.09789413773478,2.84322415285468,"artificial",2.53655382267713
"fl4770",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl4779",10,2.70995059985886,1.8495803500766,"artificial",1.60386883057391
"fl4801",9,2.15528531337699,1.75038705988891,"artificial",1.00316580214606
"fl481",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl4842",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl4848",2,6,4.52119309262167,"artificial",1.2058668817113
"fl4859",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl4861",6,3.58990339669679,3.07452817540031,"artificial",2.19310689518653
"fl487",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl4872",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl491",5,2.7866473149492,2.2510371210248,"artificial",1.24900727744902
"fl4919",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl4922",6,3.05052430886559,2.80801052101889,"artificial",1.65788415765554
"fl4959",5,4,3.01350478071437,"artificial",2.44064227545063
"fl496",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl5012",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl5040",3,4.27807486631016,2.98895183225761,"artificial",1.71223973906495
"fl5049",9,3.7519541427827,2.78178901122631,"artificial",2.59766659573567
"fl5052",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl5088",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl5101",8,2.75598086124402,1.67556650373932,"artificial",1.54433561886726
"fl5126",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl516",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl5189",5,3.23504633529907,1.9682456231692,"artificial",1.68992507838111
"fl5209",6,2.8045574057844,2.14621247553876,"artificial",1.41374211531224
"fl5253",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl5275",9,2.84584980237154,2.12387933061408,"artificial",1.69282501032462
"fl5291",6,3.42144342144342,3.00822649820541,"artificial",2.02596534575155
"fl5301",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl5332",6,2.83185840707965,2.25997207212677,"artificial",1.44084086396383
"fl535",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl5360",7,3.8135593220339,3.01077903209095,"artificial",2.52166551005674
"fl5377",9,3.20950965824666,1.95192991320978,"artificial",2.05596548949556
"fl5437",7,4,3.04409328916193,"artificial",2.70734134267187
"fl5441",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl5445",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl5448",4,2.75071633237822,2.16674388328416,"artificial",0.987136419524934
"fl5477",11,2.62056414922657,1.61128451595167,"artificial",1.55258574350424
"fl55",6,4.2603550295858,2.67414629316335,"artificial",2.85808866042749
"fl5563",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl5579",9,1.85806451612903,1.67618465812502,"artificial",0.7064166420542
"fl5608",5,3.59147025813693,2.75398588051206,"artificial",2.03997316798785
"fl5615",3,3.44086021505376,3.0341530913894,"artificial",1.17858598593793
"fl5623",8,4,3.09316330145236,"artificial",2.78556040233831
"fl5633",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl5635",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl5649",6,2.42220353238015,1.80701493362809,"artificial",1.034163636316
"fl5653",10,2.71186440677966,2.09968598866056,"artificial",1.60578164956726
"fl5677",6,3.05052430886559,2.80801052101889,"artificial",1.65788415765554
"fl5712",2,3.44086021505376,3.0341530913894,"artificial",0.424097926790831
"fl575",7,3.14496314496315,2.46852522004516,"artificial",1.85572770012471
"fl5772",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl5777",2,6,4.52119309262167,"artificial",1.2058668817113
"fl5790",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl5796",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl5853",8,3,2.25553784489872,"artificial",1.78782370147853
"fl5881",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl5899",7,2.97520661157025,2.78859261931783,"artificial",1.68663184134382
"fl5904",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl5916",4,2.80701754385965,2.19195147683432,"artificial",1.04104209325975
"fl5957",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl596",3,5.16129032258065,3.34761818091567,"artificial",2.01952589305332
"fl5970",5,3.29896907216495,2.87643730607775,"artificial",1.75273377684552
"fl5982",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl599",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl5990",5,3.99334442595674,2.42811507373732,"artificial",2.43412074814539
"fl5997",7,3.55117139334155,2.7946826655022,"artificial",2.26032467307791
"fl6006",11,2.81662591687042,1.86665820904757,"artificial",1.74858377438067
"fl6020",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl6034",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl6035",8,2.88548241659152,1.91065463290565,"artificial",1.67356587866377
"fl6036",6,4.16184971098266,3.03951180172549,"artificial",2.76041044041041
"fl6070",10,2.37623762376238,1.79071075913757,"artificial",1.27037362164615
"fl6089",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl6091",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl6122",6,3.9344262295082,3.46194022879175,"artificial",2.53486548383296
"fl6147",6,4,3.09191472417095,"artificial",2.59990395835018
"fl6154",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl6158",6,2.59225922592259,2.15482177879988,"artificial",1.20299784587945
"fl6161",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl618",4,3.49090909090909,3.0212793149722,"artificial",1.69153359801947
"fl6188",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl6199",2,6,4.52119309262167,"artificial",1.2058668817113
"fl6263",9,2.71186440677966,2.16830116757614,"artificial",1.55899781809408
"fl6266",9,2.84584980237154,2.12387933061408,"artificial",1.69282501032462
"fl6296",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl6316",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl6339",4,4.18300653594771,3.14026159020733,"artificial",2.33614036517478
"fl6374",7,4,2.66933201115457,"artificial",2.70734134267187
"fl6383",5,2.29390681003584,1.65853225706852,"artificial",0.763900869970866
"fl6388",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl6399",9,2.6629680998613,1.68260939797086,"artificial",1.51016623306906
"fl6402",13,2.01398601398601,1.55237464765541,"artificial",1.00453549242296
"fl6462",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl6488",9,2.72921108742004,2.15110638333134,"artificial",1.5763225019661
"fl6492",9,2.43861134631668,1.98708559153633,"artificial",1.28616950348433
"fl6493",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl6502",5,4,2.89063053753265,"artificial",2.44064227545063
"fl6529",5,3.80449141347424,3.13958317003574,"artificial",2.24897574976958
"fl6550",4,2.34432234432234,2.06407928685515,"artificial",0.596849487662553
"fl6554",2,6,4.52119309262167,"artificial",1.2058668817113
"fl6558",9,2.90030211480363,2.02381692090478,"artificial",1.747219958241
"fl6604",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl661",5,3.65714285714286,3.0201548272687,"artificial",2.10442466892387
"fl6691",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl6698",5,4,3.09191472417095,"artificial",2.44064227545063
"fl6710",7,4,3.31653657651564,"artificial",2.70734134267187
"fl6721",9,3.00940438871473,2.07290417134285,"artificial",1.85615039924687
"fl6747",10,2.75334608030593,1.81844195177716,"artificial",1.6472178811591
"fl6750",4,2.75071633237822,2.16674388328416,"artificial",0.987136419524934
"fl6780",7,3.44497607655503,2.37453642056726,"artificial",2.15455259593753
"fl6812",6,3,2.29145744856764,"artificial",1.60773388334174
"fl6847",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl6864",3,4.33212996389892,2.77590383996912,"artificial",1.73727344465138
"fl6873",4,3.62264150943396,2.36240474174429,"artificial",1.81563991500034
"fl6900",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl6943",12,2.5668449197861,1.81862601547507,"artificial",1.53048829711807
"fl6958",6,4,2.38531774864276,"artificial",2.59990395835018
"fl697",4,3,2.60392693223215,"artificial",1.22545970289607
"fl6973",9,2.88721804511278,2.15152107015282,"artificial",1.73414934373751
"fl6977",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl7",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl7000",8,3.47931138628813,2.26264209530673,"artificial",2.26606559331557
"fl702",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl7028",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl7048",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl7056",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl706",10,1.97260273972603,1.35346859603517,"artificial",0.867226037213871
"fl7072",6,3.56877323420074,2.81793360090681,"artificial",2.17214235360786
"fl7102",5,3.53482663393679,3.00156121013968,"artificial",1.98437119110692
"fl7116",8,2.52797893350889,2.03663028253527,"artificial",1.3168369371516
"fl7134",5,3.51005484460695,2.40350577564884,"artificial",1.96005289547703
"fl7170",7,3.52833078101072,2.327196355994,"artificial",2.23757851788593
"fl7176",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl7180",4,4.82008368200837,3.17338671569596,"artificial",2.8496624075231
"fl719",5,3.49726775956284,2.86252354048964,"artificial",1.94749619925871
"fl7192",2,6,4.52119309262167,"artificial",1.2058668817113
"fl7194",4,3.15789473684211,2.57376983684739,"artificial",1.37589364465251
"fl7240",7,2.81662591687042,1.90753054513404,"artificial",1.52866783318671
"fl7271",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl728",3,4.22721268163805,3.18636722551738,"artificial",1.68768530347411
"fl7321",5,4.05063291139241,2.98593150073614,"artificial",2.4902545729779
"fl7349",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl735",4,3.85645420460632,3.64153647714294,"artificial",2.03454608184454
"fl7386",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl7404",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl7412",5,3.08351177730193,1.95110881418081,"artificial",1.54098119608078
"fl7414",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl7426",3,4.98701298701299,3.32857130180928,"artificial",1.97246466246449
"fl7436",5,3.97790055248619,3.58274433341457,"artificial",2.41898508972969
"fl7440",8,3.93013100436681,2.26434470203888,"artificial",2.71585072107217
"fl7462",9,3.02839116719243,2.17512827497266,"artificial",1.87510698682309
"fl7494",6,5.08833922261484,3.27063664741362,"artificial",3.67876752849583
"fl7497",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl75",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl7524",6,3.49090909090909,3.0212793149722,"artificial",2.09488930128729
"fl7529",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl7535",6,3.56877323420074,2.81793360090681,"artificial",2.17214235360786
"fl7574",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl7621",6,3.99777901166019,3.53718824774943,"artificial",2.59770173365309
"fl7622",3,3.70656370656371,2.9850339798689,"artificial",1.37553134224388
"fl7627",9,2.62056414922657,1.72896187396572,"artificial",1.46782189961773
