"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl5118",7,2.85714285714286,2.55557999005655,"Not Haspel-ok",1.56902299578122
"fl5119",15,3.45323741007194,2.33256407376381,"Not Haspel-ok",2.48621809698018
"fl5121",8,3.70370370370371,2.76682069154546,"Not Haspel-ok",2.48994053307652
"fl5122",17,3.39205967512392,2.20748191121348,"Not Haspel-ok",2.45779432528739
"fl5123",14,2.99594299386248,2.04411545233853,"Not Haspel-ok",2.00917788543522
"fl5125",6,2.8125,2.25340964743479,"Not Haspel-ok",1.42162507053225
"fl5127",5,4.35374149659864,3.73485891277419,"Not Haspel-ok",2.78700766281332
"fl5128",14,3.47280839262028,2.30635824150144,"Not Haspel-ok",2.4858622670897
"fl5129",14,2.68156424581006,2.24002042559111,"Not Haspel-ok",1.69497417411375
"fl5130",20,3.61287085241172,2.76694547086738,"Not Haspel-ok",2.71580252479753
"fl5131",21,2.89753005684391,2.10131046831297,"Not Haspel-ok",2.0098583634093
"fl5132",2,12.3076923076923,12.3076923076923,"Not Haspel-ok",1.64262117522571
"fl5133",10,4.05348346235046,2.93989506828019,"Not Haspel-ok",2.94614065834695
"fl5134",9,4.01039732640178,2.75204110983283,"Not Haspel-ok",2.85575107325825
"fl5137",3,8.0672268907563,7.72622751251183,"Not Haspel-ok",2.43099851755968
"fl5138",24,3.37567249725531,2.14273066006067,"Not Haspel-ok",2.51267176736054
"fl5139",25,3.22351975525128,2.50840984394128,"Not Haspel-ok",2.36734783386211
"fl5140",2,4.36363636363637,3.70665044227079,"Not Haspel-ok",0.827890199810046
"fl5141",8,4.08336877924288,3.02091363451857,"Not Haspel-ok",2.8687492278591
"fl5142",2,4.70588235294118,3.64584109017798,"Not Haspel-ok",0.933791281517855
"fl5143",10,1.73965569314407,1.48302011461686,"Not Haspel-ok",0.634391306514902
"fl5145",26,2.96567845043301,1.95248243646891,"Not Haspel-ok",2.11796788201167
"fl5146",9,3.46918289500101,2.74923889539982,"Not Haspel-ok",2.31530064197698
"fl5147",14,3.42925183568168,2.23905761939218,"Not Haspel-ok",2.44231931127926
"fl5148",4,4.46511627906977,3.52339691600107,"Not Haspel-ok",2.5897991483527
"fl5149",11,2.3500611995104,1.84948247794561,"Not Haspel-ok",1.28220272358547
"fl5150",7,4.37258027784104,3.15084847772229,"Not Haspel-ok",3.07837516466179
"fl5151",9,3,2.43636139371042,"Not Haspel-ok",1.8467611941744
"fl5152",7,2.94478527607362,2.30063788726517,"Not Haspel-ok",1.65632153124572
"fl5154",16,3.25148179508891,2.63127103016894,"Not Haspel-ok",2.30214075999854
"fl5159",17,2.91581593911884,2.09079416846827,"Not Haspel-ok",1.9815525306205
"fl5160",12,2.81938325991189,2.14370073999342,"Not Haspel-ok",1.7829307365817
"fl5161",19,3.31332809234368,2.64241202464168,"Not Haspel-ok",2.40522132271988
"fl5162",14,2.73147599288678,2.36974144602818,"Not Haspel-ok",1.74485392096519
"fl5163",4,4.472049689441,3.67597393331114,"Not Haspel-ok",2.5958942355565
"fl5164",5,1.69611307420495,1.69611307420495,"Not Haspel-ok",0.174690235070402
"fl5165",12,2.67823930564166,1.98503660196089,"Not Haspel-ok",1.64183674543807
"fl5166",20,3.49302607640995,2.59911652443019,"Not Haspel-ok",2.59596750826931
"fl5167",6,5.45971563981043,4.20429969305594,"Not Haspel-ok",4.04663385265122
"fl5168",15,3.59523631188675,2.52413297450355,"Not Haspel-ok",2.6282095751146
"fl5169",1,5.21739130434783,4.13457337244867,"Not Haspel-ok",0.0831805526532082
"fl5170",11,3.33835632317144,2.45771876184558,"Not Haspel-ok",2.26990580292262
"fl5171",15,3.52020860495437,2.52389915979119,"Not Haspel-ok",2.55318568773444
"fl5172",9,3.81330685203575,2.41656868712659,"Not Haspel-ok",2.65894274130207
"fl5173",2,4.19213973799127,3.68451044145745,"Not Haspel-ok",0.767026824915523
"fl5174",4,4.35374149659864,3.32572460311053,"Not Haspel-ok",2.49079285013132
"fl5175",21,2.87721868860102,2.42681392290586,"Not Haspel-ok",1.9895471694903
"fl5176",25,3.31931078199735,2.13851218717234,"Not Haspel-ok",2.46313871686469
"fl5177",6,3.81204500330907,3.43446871143046,"Not Haspel-ok",2.41347528844695
"fl5178",8,3.52941176470588,2.21235936776015,"Not Haspel-ok",2.31606243197323
